id,count,sequence_id,date,start_date,end_date
2147,0,20231011052x,2023-10-11,05:20:16,05:20:16
2148,0,20231011052x,2023-10-11,05:20:17,05:20:17
2149,0,20231011052x,2023-10-11,05:20:18,05:20:18
2150,1,20231011052x,2023-10-11,05:20:19,05:20:19
2151,0,20231011052x,2023-10-11,05:20:20,05:20:20
2152,0,20231011052x,2023-10-11,05:20:21,05:20:21
2153,0,20231011052x,2023-10-11,05:20:22,05:20:22
2154,0,20231011052x,2023-10-11,05:20:23,05:20:23
2155,1,20231011052x,2023-10-11,05:20:24,05:20:24
2156,0,20231011052x,2023-10-11,05:20:25,05:20:25
2157,0,20231011052x,2023-10-11,05:20:26,05:20:26
2158,0,20231011052x,2023-10-11,05:20:27,05:20:27
2159,1,20231011052x,2023-10-11,05:20:28,05:20:28
2160,1,20231011052x,2023-10-11,05:20:29,05:20:29
2161,0,20231011052x,2023-10-11,05:20:30,05:20:30
2162,0,20231011052x,2023-10-11,05:20:31,05:20:31
2163,0,20231011052x,2023-10-11,05:20:32,05:20:32
2164,1,20231011052x,2023-10-11,05:20:33,05:20:33
2165,0,20231011052x,2023-10-11,05:20:34,05:20:34
2166,0,20231011052x,2023-10-11,05:20:35,05:20:35
2167,0,20231011052x,2023-10-11,05:20:36,05:20:36
2168,0,20231011052x,2023-10-11,05:20:37,05:20:37
2169,0,20231011052x,2023-10-11,05:20:38,05:20:38
2170,1,20231011052x,2023-10-11,05:20:39,05:20:39
2171,0,20231011052x,2023-10-11,05:20:40,05:20:40
2172,0,20231011052x,2023-10-11,05:20:41,05:20:41
2173,0,20231011052x,2023-10-11,05:20:42,05:20:42
2174,0,20231011052x,2023-10-11,05:20:43,05:20:43
2175,0,20231011052x,2023-10-11,05:20:44,05:20:44
2176,1,20231011052x,2023-10-11,05:20:45,05:20:45
2177,0,20231011052x,2023-10-11,05:20:46,05:20:46
2178,0,20231011052x,2023-10-11,05:20:47,05:20:47
2179,0,20231011052x,2023-10-11,05:20:48,05:20:48
2180,0,20231011052x,2023-10-11,05:20:49,05:20:49
2181,0,20231011052x,2023-10-11,05:20:50,05:20:50
2182,1,20231011052x,2023-10-11,05:20:51,05:20:51
2183,0,20231011052x,2023-10-11,05:20:52,05:20:52
2184,0,20231011052x,2023-10-11,05:20:53,05:20:53
2185,0,20231011052x,2023-10-11,05:20:54,05:20:54
2186,0,20231011052x,2023-10-11,05:20:55,05:20:55
2187,1,20231011052x,2023-10-11,05:20:56,05:20:56
2188,0,20231011052x,2023-10-11,05:20:57,05:20:57
2189,0,20231011052x,2023-10-11,05:20:58,05:20:58
2190,0,20231011052x,2023-10-11,05:20:59,05:20:59
2191,0,20231011052x,2023-10-11,05:21:00,05:21:00
2192,0,20231011052x,2023-10-11,05:21:01,05:21:01
2193,2,20231011052x,2023-10-11,05:21:02,05:21:02
2194,0,20231011052x,2023-10-11,05:21:03,05:21:03
2195,0,20231011052x,2023-10-11,05:21:04,05:21:04
2196,0,20231011052x,2023-10-11,05:21:05,05:21:05
2197,0,20231011052x,2023-10-11,05:21:06,05:21:06
2198,0,20231011052x,2023-10-11,05:21:07,05:21:07
2199,0,20231011052x,2023-10-11,05:21:08,05:21:08
2200,1,20231011052x,2023-10-11,05:21:09,05:21:09
2201,0,20231011052x,2023-10-11,05:21:10,05:21:10
2202,0,20231011052x,2023-10-11,05:21:11,05:21:11
2203,0,20231011052x,2023-10-11,05:21:12,05:21:12
2204,0,20231011052x,2023-10-11,05:21:13,05:21:13
2205,0,20231011052x,2023-10-11,05:21:14,05:21:14
2206,0,20231011052x,2023-10-11,05:21:15,05:21:15
2207,0,20231011052x,2023-10-11,05:21:16,05:21:16
2208,1,20231011052x,2023-10-11,05:21:17,05:21:17
2209,0,20231011052x,2023-10-11,05:21:18,05:21:18
2210,0,20231011052x,2023-10-11,05:21:19,05:21:19
2211,1,20231011052x,2023-10-11,05:21:20,05:21:20
2212,0,20231011052x,2023-10-11,05:21:21,05:21:21
2213,0,20231011052x,2023-10-11,05:21:22,05:21:22
2214,0,20231011052x,2023-10-11,05:21:23,05:21:23
2215,1,20231011052x,2023-10-11,05:21:24,05:21:24
2216,0,20231011052x,2023-10-11,05:21:25,05:21:25
2217,0,20231011052x,2023-10-11,05:21:26,05:21:26
2218,0,20231011052x,2023-10-11,05:21:27,05:21:27
2219,1,20231011052x,2023-10-11,05:21:28,05:21:28
2220,0,20231011052x,2023-10-11,05:21:29,05:21:29
2221,0,20231011052x,2023-10-11,05:21:31,05:21:31
2222,0,20231011052x,2023-10-11,05:21:32,05:21:32
2223,0,20231011052x,2023-10-11,05:21:33,05:21:33
2224,0,20231011052x,2023-10-11,05:21:34,05:21:34
2225,0,20231011052x,2023-10-11,05:21:35,05:21:35
2226,0,20231011052x,2023-10-11,05:21:36,05:21:36
2227,0,20231011052x,2023-10-11,05:21:37,05:21:37
2228,1,20231011052x,2023-10-11,05:21:38,05:21:38
2229,0,20231011052x,2023-10-11,05:21:39,05:21:39
2230,0,20231011052x,2023-10-11,05:21:40,05:21:40
2231,0,20231011052x,2023-10-11,05:21:41,05:21:41
2232,0,20231011052x,2023-10-11,05:21:42,05:21:42
2233,0,20231011052x,2023-10-11,05:21:43,05:21:43
2234,0,20231011052x,2023-10-11,05:21:44,05:21:44
2235,0,20231011052x,2023-10-11,05:21:45,05:21:45
2236,1,20231011052x,2023-10-11,05:21:46,05:21:46
2237,0,20231011052x,2023-10-11,05:21:47,05:21:47
2238,0,20231011052x,2023-10-11,05:21:48,05:21:48
2239,0,20231011052x,2023-10-11,05:21:49,05:21:49
2240,1,20231011052x,2023-10-11,05:21:50,05:21:50
2241,0,20231011052x,2023-10-11,05:21:51,05:21:51
2242,1,20231011052x,2023-10-11,05:21:52,05:21:52
2243,0,20231011052x,2023-10-11,05:21:53,05:21:53
2244,0,20231011052x,2023-10-11,05:21:54,05:21:54
2245,0,20231011052x,2023-10-11,05:21:55,05:21:55
2246,0,20231011052x,2023-10-11,05:21:56,05:21:56
2247,0,20231011052x,2023-10-11,05:21:57,05:21:57
2248,0,20231011052x,2023-10-11,05:21:58,05:21:58
2249,0,20231011052x,2023-10-11,05:21:59,05:21:59
2250,0,20231011052x,2023-10-11,05:22:00,05:22:00
2251,1,20231011052x,2023-10-11,05:22:01,05:22:01
2252,0,20231011052x,2023-10-11,05:22:02,05:22:02
2253,0,20231011052x,2023-10-11,05:22:03,05:22:03
2254,0,20231011052x,2023-10-11,05:22:04,05:22:04
2255,0,20231011052x,2023-10-11,05:22:05,05:22:05
2256,0,20231011052x,2023-10-11,05:22:06,05:22:06
2257,0,20231011052x,2023-10-11,05:22:07,05:22:07
2258,1,20231011052x,2023-10-11,05:22:08,05:22:08
2259,0,20231011052x,2023-10-11,05:22:09,05:22:09
2260,0,20231011052x,2023-10-11,05:22:10,05:22:10
2261,0,20231011052x,2023-10-11,05:22:11,05:22:11
2262,0,20231011052x,2023-10-11,05:22:12,05:22:12
2263,0,20231011052x,2023-10-11,05:22:13,05:22:13
2264,0,20231011052x,2023-10-11,05:22:14,05:22:14
2265,0,20231011052x,2023-10-11,05:22:15,05:22:15
2266,0,20231011052x,2023-10-11,05:22:16,05:22:16
2267,0,20231011052x,2023-10-11,05:22:17,05:22:17
2268,0,20231011052x,2023-10-11,05:22:18,05:22:18
2269,0,20231011052x,2023-10-11,05:22:19,05:22:19
2270,0,20231011052x,2023-10-11,05:22:20,05:22:20
2271,0,20231011052x,2023-10-11,05:22:21,05:22:21
2272,0,20231011052x,2023-10-11,05:22:22,05:22:22
2273,0,20231011052x,2023-10-11,05:22:23,05:22:23
2274,0,20231011052x,2023-10-11,05:22:24,05:22:24
2275,0,20231011052x,2023-10-11,05:22:25,05:22:25
2276,0,20231011052x,2023-10-11,05:22:26,05:22:26
2277,0,20231011052x,2023-10-11,05:22:27,05:22:27
2278,1,20231011052x,2023-10-11,05:22:28,05:22:28
2279,0,20231011052x,2023-10-11,05:22:29,05:22:29
2280,0,20231011052x,2023-10-11,05:22:30,05:22:30
2281,0,20231011052x,2023-10-11,05:22:31,05:22:31
2282,0,20231011052x,2023-10-11,05:22:32,05:22:32
2283,0,20231011052x,2023-10-11,05:22:33,05:22:33
2284,0,20231011052x,2023-10-11,05:22:34,05:22:34
2285,0,20231011052x,2023-10-11,05:22:35,05:22:35
2286,0,20231011052x,2023-10-11,05:22:36,05:22:36
2287,0,20231011052x,2023-10-11,05:22:37,05:22:37
2288,0,20231011052x,2023-10-11,05:22:38,05:22:38
2289,0,20231011052x,2023-10-11,05:22:39,05:22:39
2290,0,20231011052x,2023-10-11,05:22:40,05:22:40
2291,1,20231011052x,2023-10-11,05:22:41,05:22:41
2292,0,20231011052x,2023-10-11,05:22:42,05:22:42
2293,0,20231011052x,2023-10-11,05:22:43,05:22:43
2294,0,20231011052x,2023-10-11,05:22:44,05:22:44
2295,0,20231011052x,2023-10-11,05:22:45,05:22:45
2296,1,20231011052x,2023-10-11,05:22:46,05:22:46
2297,0,20231011052x,2023-10-11,05:22:47,05:22:47
2298,0,20231011052x,2023-10-11,05:22:48,05:22:48
2299,0,20231011052x,2023-10-11,05:22:49,05:22:49
2300,1,20231011052x,2023-10-11,05:22:50,05:22:50
2301,0,20231011052x,2023-10-11,05:22:51,05:22:51
2302,1,20231011052x,2023-10-11,05:22:52,05:22:52
2303,0,20231011052x,2023-10-11,05:22:53,05:22:53
2304,0,20231011052x,2023-10-11,05:22:54,05:22:54
2305,2,20231011052x,2023-10-11,05:22:55,05:22:55
2306,0,20231011052x,2023-10-11,05:22:56,05:22:56
2307,0,20231011052x,2023-10-11,05:22:57,05:22:57
2308,0,20231011052x,2023-10-11,05:22:58,05:22:58
2309,0,20231011052x,2023-10-11,05:22:59,05:22:59
2310,0,20231011052x,2023-10-11,05:23:01,05:23:01
2311,0,20231011052x,2023-10-11,05:23:02,05:23:02
2312,0,20231011052x,2023-10-11,05:23:03,05:23:03
2313,0,20231011052x,2023-10-11,05:23:04,05:23:04
2314,1,20231011052x,2023-10-11,05:23:05,05:23:05
2315,0,20231011052x,2023-10-11,05:23:06,05:23:06
2316,0,20231011052x,2023-10-11,05:23:07,05:23:07
2317,0,20231011052x,2023-10-11,05:23:08,05:23:08
2318,0,20231011052x,2023-10-11,05:23:09,05:23:09
2319,1,20231011052x,2023-10-11,05:23:10,05:23:10
2320,0,20231011052x,2023-10-11,05:23:11,05:23:11
2321,0,20231011052x,2023-10-11,05:23:12,05:23:12
2322,0,20231011052x,2023-10-11,05:23:13,05:23:13
2323,2,20231011052x,2023-10-11,05:23:14,05:23:14
2324,0,20231011052x,2023-10-11,05:23:15,05:23:15
2325,0,20231011052x,2023-10-11,05:23:16,05:23:16
2326,1,20231011052x,2023-10-11,05:23:17,05:23:17
2327,0,20231011052x,2023-10-11,05:23:18,05:23:18
2328,0,20231011052x,2023-10-11,05:23:19,05:23:19
2329,0,20231011052x,2023-10-11,05:23:20,05:23:20
2330,1,20231011052x,2023-10-11,05:23:21,05:23:21
2331,0,20231011052x,2023-10-11,05:23:22,05:23:22
2332,0,20231011052x,2023-10-11,05:23:23,05:23:23
2333,0,20231011052x,2023-10-11,05:23:24,05:23:24
2334,0,20231011052x,2023-10-11,05:23:25,05:23:25
2335,0,20231011052x,2023-10-11,05:23:26,05:23:26
2336,0,20231011052x,2023-10-11,05:23:27,05:23:27
2337,0,20231011052x,2023-10-11,05:23:28,05:23:28
2338,0,20231011052x,2023-10-11,05:23:29,05:23:29
2339,0,20231011052x,2023-10-11,05:23:30,05:23:30
2340,0,20231011052x,2023-10-11,05:23:31,05:23:31
2341,0,20231011052x,2023-10-11,05:23:32,05:23:32
2342,0,20231011052x,2023-10-11,05:23:33,05:23:33
2343,0,20231011052x,2023-10-11,05:23:34,05:23:34
2344,0,20231011052x,2023-10-11,05:23:35,05:23:35
2345,1,20231011052x,2023-10-11,05:23:36,05:23:36
2346,0,20231011052x,2023-10-11,05:23:37,05:23:37
2347,0,20231011052x,2023-10-11,05:23:38,05:23:38
2348,0,20231011052x,2023-10-11,05:23:39,05:23:39
2349,1,20231011052x,2023-10-11,05:23:40,05:23:40
2350,0,20231011052x,2023-10-11,05:23:41,05:23:41
2351,0,20231011052x,2023-10-11,05:23:42,05:23:42
2352,0,20231011052x,2023-10-11,05:23:43,05:23:43
2353,0,20231011052x,2023-10-11,05:23:44,05:23:44
2354,1,20231011052x,2023-10-11,05:23:45,05:23:45
2355,0,20231011052x,2023-10-11,05:23:46,05:23:46
2356,0,20231011052x,2023-10-11,05:23:47,05:23:47
2357,0,20231011052x,2023-10-11,05:23:48,05:23:48
2358,0,20231011052x,2023-10-11,05:23:49,05:23:49
2359,0,20231011052x,2023-10-11,05:23:50,05:23:50
2360,0,20231011052x,2023-10-11,05:23:51,05:23:51
2361,0,20231011052x,2023-10-11,05:23:52,05:23:52
2362,0,20231011052x,2023-10-11,05:23:53,05:23:53
2363,0,20231011052x,2023-10-11,05:23:54,05:23:54
2364,2,20231011052x,2023-10-11,05:23:55,05:23:55
2365,0,20231011052x,2023-10-11,05:23:56,05:23:56
2366,1,20231011052x,2023-10-11,05:23:57,05:23:57
2367,0,20231011052x,2023-10-11,05:23:58,05:23:58
2368,0,20231011052x,2023-10-11,05:23:59,05:23:59
2369,0,20231011052x,2023-10-11,05:24:00,05:24:00
2370,1,20231011052x,2023-10-11,05:24:01,05:24:01
2371,0,20231011052x,2023-10-11,05:24:02,05:24:02
2372,0,20231011052x,2023-10-11,05:24:03,05:24:03
2373,0,20231011052x,2023-10-11,05:24:04,05:24:04
2374,0,20231011052x,2023-10-11,05:24:05,05:24:05
2375,0,20231011052x,2023-10-11,05:24:06,05:24:06
2376,0,20231011052x,2023-10-11,05:24:07,05:24:07
2377,0,20231011052x,2023-10-11,05:24:08,05:24:08
2378,1,20231011052x,2023-10-11,05:24:09,05:24:09
2379,0,20231011052x,2023-10-11,05:24:10,05:24:10
2380,0,20231011052x,2023-10-11,05:24:11,05:24:11
2381,0,20231011052x,2023-10-11,05:24:12,05:24:12
2382,0,20231011052x,2023-10-11,05:24:13,05:24:13
2383,0,20231011052x,2023-10-11,05:24:14,05:24:14
2384,0,20231011052x,2023-10-11,05:24:15,05:24:15
2385,0,20231011052x,2023-10-11,05:24:16,05:24:16
2386,0,20231011052x,2023-10-11,05:24:17,05:24:17
2387,0,20231011052x,2023-10-11,05:24:18,05:24:18
2388,0,20231011052x,2023-10-11,05:24:19,05:24:19
2389,0,20231011052x,2023-10-11,05:24:20,05:24:20
2390,0,20231011052x,2023-10-11,05:24:21,05:24:21
2391,0,20231011052x,2023-10-11,05:24:22,05:24:22
2392,0,20231011052x,2023-10-11,05:24:23,05:24:23
2393,0,20231011052x,2023-10-11,05:24:24,05:24:24
2394,2,20231011052x,2023-10-11,05:24:26,05:24:26
2395,0,20231011052x,2023-10-11,05:24:27,05:24:27
2396,0,20231011052x,2023-10-11,05:24:28,05:24:28
2397,0,20231011052x,2023-10-11,05:24:29,05:24:29
2398,0,20231011052x,2023-10-11,05:24:30,05:24:30
2399,0,20231011052x,2023-10-11,05:24:31,05:24:31
2400,0,20231011052x,2023-10-11,05:24:32,05:24:32
2401,0,20231011052x,2023-10-11,05:24:33,05:24:33
2402,0,20231011052x,2023-10-11,05:24:34,05:24:34
2403,0,20231011052x,2023-10-11,05:24:35,05:24:35
2404,0,20231011052x,2023-10-11,05:24:36,05:24:36
2405,1,20231011052x,2023-10-11,05:24:37,05:24:37
2406,0,20231011052x,2023-10-11,05:24:38,05:24:38
2407,0,20231011052x,2023-10-11,05:24:39,05:24:39
2408,0,20231011052x,2023-10-11,05:24:40,05:24:40
2409,0,20231011052x,2023-10-11,05:24:41,05:24:41
2410,0,20231011052x,2023-10-11,05:24:42,05:24:42
2411,0,20231011052x,2023-10-11,05:24:43,05:24:43
2412,0,20231011052x,2023-10-11,05:24:44,05:24:44
2413,0,20231011052x,2023-10-11,05:24:45,05:24:45
2414,0,20231011052x,2023-10-11,05:24:46,05:24:46
2415,0,20231011052x,2023-10-11,05:24:47,05:24:47
2416,0,20231011052x,2023-10-11,05:24:48,05:24:48
2417,0,20231011052x,2023-10-11,05:24:49,05:24:49
2418,0,20231011052x,2023-10-11,05:24:50,05:24:50
2419,0,20231011052x,2023-10-11,05:24:51,05:24:51
2420,0,20231011052x,2023-10-11,05:24:52,05:24:52
2421,0,20231011052x,2023-10-11,05:24:53,05:24:53
2422,0,20231011052x,2023-10-11,05:24:54,05:24:54
2423,0,20231011052x,2023-10-11,05:24:55,05:24:55
2424,0,20231011052x,2023-10-11,05:24:56,05:24:56
2425,0,20231011052x,2023-10-11,05:24:57,05:24:57
2426,0,20231011052x,2023-10-11,05:24:58,05:24:58
2427,0,20231011052x,2023-10-11,05:24:59,05:24:59
2428,1,20231011052x,2023-10-11,05:25:00,05:25:00
2429,2,20231011052x,2023-10-11,05:25:01,05:25:01
2430,1,20231011052x,2023-10-11,05:25:02,05:25:02
2431,1,20231011052x,2023-10-11,05:25:03,05:25:03
2432,0,20231011052x,2023-10-11,05:25:04,05:25:04
2433,0,20231011052x,2023-10-11,05:25:05,05:25:05
2434,1,20231011052x,2023-10-11,05:25:06,05:25:06
2435,0,20231011052x,2023-10-11,05:25:07,05:25:07
2436,0,20231011052x,2023-10-11,05:25:08,05:25:08
2437,0,20231011052x,2023-10-11,05:25:09,05:25:09
2438,0,20231011052x,2023-10-11,05:25:10,05:25:10
2439,0,20231011052x,2023-10-11,05:25:11,05:25:11
2440,0,20231011052x,2023-10-11,05:25:12,05:25:12
2441,0,20231011052x,2023-10-11,05:25:13,05:25:13
2442,0,20231011052x,2023-10-11,05:25:14,05:25:14
2443,0,20231011052x,2023-10-11,05:25:15,05:25:15
2444,0,20231011052x,2023-10-11,05:25:16,05:25:16
2445,0,20231011052x,2023-10-11,05:25:17,05:25:17
2446,2,20231011052x,2023-10-11,05:25:18,05:25:18
2447,0,20231011052x,2023-10-11,05:25:19,05:25:19
2448,0,20231011052x,2023-10-11,05:25:20,05:25:20
2449,0,20231011052x,2023-10-11,05:25:21,05:25:21
2450,0,20231011052x,2023-10-11,05:25:22,05:25:22
2451,0,20231011052x,2023-10-11,05:25:23,05:25:23
2452,0,20231011052x,2023-10-11,05:25:24,05:25:24
2453,0,20231011052x,2023-10-11,05:25:25,05:25:25
2454,0,20231011052x,2023-10-11,05:25:26,05:25:26
2455,0,20231011052x,2023-10-11,05:25:27,05:25:27
2456,0,20231011052x,2023-10-11,05:25:28,05:25:28
2457,0,20231011052x,2023-10-11,05:25:29,05:25:29
2458,0,20231011052x,2023-10-11,05:25:30,05:25:30
2459,0,20231011052x,2023-10-11,05:25:31,05:25:31
2460,0,20231011052x,2023-10-11,05:25:32,05:25:32
2461,0,20231011052x,2023-10-11,05:25:33,05:25:33
2462,0,20231011052x,2023-10-11,05:25:35,05:25:35
2463,1,20231011052x,2023-10-11,05:25:36,05:25:36
2464,1,20231011052x,2023-10-11,05:25:37,05:25:37
2465,0,20231011052x,2023-10-11,05:25:38,05:25:38
2466,0,20231011052x,2023-10-11,05:25:39,05:25:39
2467,0,20231011052x,2023-10-11,05:25:40,05:25:40
2468,0,20231011052x,2023-10-11,05:25:41,05:25:41
2469,0,20231011052x,2023-10-11,05:25:42,05:25:42
2470,0,20231011052x,2023-10-11,05:25:43,05:25:43
2471,0,20231011052x,2023-10-11,05:25:44,05:25:44
2472,0,20231011052x,2023-10-11,05:25:45,05:25:45
2473,0,20231011052x,2023-10-11,05:25:46,05:25:46
2474,0,20231011052x,2023-10-11,05:25:47,05:25:47
2475,1,20231011052x,2023-10-11,05:25:48,05:25:48
2476,0,20231011052x,2023-10-11,05:25:49,05:25:49
2477,0,20231011052x,2023-10-11,05:25:50,05:25:50
2478,0,20231011052x,2023-10-11,05:25:51,05:25:51
2479,0,20231011052x,2023-10-11,05:25:52,05:25:52
2480,0,20231011052x,2023-10-11,05:25:53,05:25:53
2481,0,20231011052x,2023-10-11,05:25:54,05:25:54
2482,0,20231011052x,2023-10-11,05:25:55,05:25:55
2483,0,20231011052x,2023-10-11,05:25:56,05:25:56
2484,0,20231011052x,2023-10-11,05:25:57,05:25:57
2485,0,20231011052x,2023-10-11,05:25:58,05:25:58
2486,0,20231011052x,2023-10-11,05:25:59,05:25:59
2487,0,20231011052x,2023-10-11,05:26:00,05:26:00
2488,0,20231011052x,2023-10-11,05:26:01,05:26:01
2489,0,20231011052x,2023-10-11,05:26:02,05:26:02
2490,0,20231011052x,2023-10-11,05:26:03,05:26:03
2491,0,20231011052x,2023-10-11,05:26:04,05:26:04
2492,0,20231011052x,2023-10-11,05:26:05,05:26:05
2493,0,20231011052x,2023-10-11,05:26:06,05:26:06
2494,0,20231011052x,2023-10-11,05:26:07,05:26:07
2495,0,20231011052x,2023-10-11,05:26:08,05:26:08
2496,1,20231011052x,2023-10-11,05:26:09,05:26:09
2497,2,20231011052x,2023-10-11,05:26:10,05:26:10
2498,2,20231011052x,2023-10-11,05:26:11,05:26:11
2499,0,20231011052x,2023-10-11,05:26:12,05:26:12
2500,0,20231011052x,2023-10-11,05:26:13,05:26:13
2501,1,20231011052x,2023-10-11,05:26:14,05:26:14
2502,0,20231011052x,2023-10-11,05:26:15,05:26:15
2503,0,20231011052x,2023-10-11,05:26:16,05:26:16
2504,0,20231011052x,2023-10-11,05:26:17,05:26:17
2505,0,20231011052x,2023-10-11,05:26:18,05:26:18
2506,0,20231011052x,2023-10-11,05:26:19,05:26:19
2507,0,20231011052x,2023-10-11,05:26:20,05:26:20
2508,0,20231011052x,2023-10-11,05:26:21,05:26:21
2509,0,20231011052x,2023-10-11,05:26:22,05:26:22
2510,0,20231011052x,2023-10-11,05:26:23,05:26:23
2511,0,20231011052x,2023-10-11,05:26:24,05:26:24
2512,2,20231011052x,2023-10-11,05:26:25,05:26:25
2513,0,20231011052x,2023-10-11,05:26:26,05:26:26
2514,0,20231011052x,2023-10-11,05:26:27,05:26:27
2515,0,20231011052x,2023-10-11,05:26:28,05:26:28
2516,0,20231011052x,2023-10-11,05:26:29,05:26:29
2517,0,20231011052x,2023-10-11,05:26:30,05:26:30
2518,0,20231011052x,2023-10-11,05:26:31,05:26:31
2519,0,20231011052x,2023-10-11,05:26:32,05:26:32
2520,0,20231011052x,2023-10-11,05:26:33,05:26:33
2521,0,20231011052x,2023-10-11,05:26:34,05:26:34
2522,0,20231011052x,2023-10-11,05:26:35,05:26:35
2523,0,20231011052x,2023-10-11,05:26:36,05:26:36
2524,0,20231011052x,2023-10-11,05:26:37,05:26:37
2525,0,20231011052x,2023-10-11,05:26:38,05:26:38
2526,0,20231011052x,2023-10-11,05:26:39,05:26:39
2527,2,20231011052x,2023-10-11,05:26:40,05:26:40
2528,0,20231011052x,2023-10-11,05:26:42,05:26:42
2529,0,20231011052x,2023-10-11,05:26:43,05:26:43
2530,0,20231011052x,2023-10-11,05:26:44,05:26:44
2531,1,20231011052x,2023-10-11,05:26:45,05:26:45
2532,0,20231011052x,2023-10-11,05:26:46,05:26:46
2533,0,20231011052x,2023-10-11,05:26:47,05:26:47
2534,0,20231011052x,2023-10-11,05:26:48,05:26:48
2535,1,20231011052x,2023-10-11,05:26:49,05:26:49
2536,0,20231011052x,2023-10-11,05:26:50,05:26:50
2537,0,20231011052x,2023-10-11,05:26:51,05:26:51
2538,1,20231011052x,2023-10-11,05:26:52,05:26:52
2539,0,20231011052x,2023-10-11,05:26:53,05:26:53
2540,0,20231011052x,2023-10-11,05:26:54,05:26:54
2541,0,20231011052x,2023-10-11,05:26:55,05:26:55
2542,0,20231011052x,2023-10-11,05:26:56,05:26:56
2543,0,20231011052x,2023-10-11,05:26:57,05:26:57
2544,0,20231011052x,2023-10-11,05:26:58,05:26:58
2545,0,20231011052x,2023-10-11,05:26:59,05:26:59
2546,0,20231011052x,2023-10-11,05:27:00,05:27:00
2547,0,20231011052x,2023-10-11,05:27:01,05:27:01
2548,0,20231011052x,2023-10-11,05:27:02,05:27:02
2549,1,20231011052x,2023-10-11,05:27:03,05:27:03
2550,0,20231011052x,2023-10-11,05:27:04,05:27:04
2551,0,20231011052x,2023-10-11,05:27:05,05:27:05
2552,0,20231011052x,2023-10-11,05:27:06,05:27:06
2553,0,20231011052x,2023-10-11,05:27:07,05:27:07
2554,1,20231011052x,2023-10-11,05:27:08,05:27:08
2555,0,20231011052x,2023-10-11,05:27:09,05:27:09
2556,0,20231011052x,2023-10-11,05:27:10,05:27:10
2557,1,20231011052x,2023-10-11,05:27:11,05:27:11
2558,1,20231011052x,2023-10-11,05:27:12,05:27:12
2559,0,20231011052x,2023-10-11,05:27:13,05:27:13
2560,0,20231011052x,2023-10-11,05:27:14,05:27:14
2561,0,20231011052x,2023-10-11,05:27:15,05:27:15
2562,0,20231011052x,2023-10-11,05:27:16,05:27:16
2563,1,20231011052x,2023-10-11,05:27:17,05:27:17
2564,0,20231011052x,2023-10-11,05:27:18,05:27:18
2565,0,20231011052x,2023-10-11,05:27:19,05:27:19
2566,0,20231011052x,2023-10-11,05:27:20,05:27:20
2567,0,20231011052x,2023-10-11,05:27:21,05:27:21
2568,0,20231011052x,2023-10-11,05:27:22,05:27:22
2569,0,20231011052x,2023-10-11,05:27:23,05:27:23
2570,0,20231011052x,2023-10-11,05:27:24,05:27:24
2571,1,20231011052x,2023-10-11,05:27:25,05:27:25
2572,0,20231011052x,2023-10-11,05:27:26,05:27:26
2573,0,20231011052x,2023-10-11,05:27:27,05:27:27
2574,0,20231011052x,2023-10-11,05:27:28,05:27:28
2575,0,20231011052x,2023-10-11,05:27:29,05:27:29
2576,0,20231011052x,2023-10-11,05:27:30,05:27:30
2577,1,20231011052x,2023-10-11,05:27:31,05:27:31
2578,0,20231011052x,2023-10-11,05:27:32,05:27:32
2579,1,20231011052x,2023-10-11,05:27:33,05:27:33
2580,0,20231011052x,2023-10-11,05:27:34,05:27:34
2581,0,20231011052x,2023-10-11,05:27:35,05:27:35
2582,1,20231011052x,2023-10-11,05:27:36,05:27:36
2583,0,20231011052x,2023-10-11,05:27:37,05:27:37
2584,0,20231011052x,2023-10-11,05:27:38,05:27:38
2585,0,20231011052x,2023-10-11,05:27:39,05:27:39
2586,0,20231011052x,2023-10-11,05:27:40,05:27:40
2587,1,20231011052x,2023-10-11,05:27:41,05:27:41
2588,0,20231011052x,2023-10-11,05:27:42,05:27:42
2589,0,20231011052x,2023-10-11,05:27:43,05:27:43
2590,0,20231011052x,2023-10-11,05:27:44,05:27:44
2591,0,20231011052x,2023-10-11,05:27:45,05:27:45
2592,0,20231011052x,2023-10-11,05:27:46,05:27:46
2593,0,20231011052x,2023-10-11,05:27:47,05:27:47
2594,0,20231011052x,2023-10-11,05:27:48,05:27:48
2595,0,20231011052x,2023-10-11,05:27:50,05:27:50
2596,0,20231011052x,2023-10-11,05:27:51,05:27:51
2597,0,20231011052x,2023-10-11,05:27:52,05:27:52
2598,0,20231011052x,2023-10-11,05:27:53,05:27:53
2599,0,20231011052x,2023-10-11,05:27:54,05:27:54
