name,eye_cnt,diff,start_time,end_time,date
Code.exe,0,0.0166665762662888,20:19:36,20:19:37,2023-07-27
Code.exe,0,0.0,20:19:37,20:19:37,2023-07-27
Code.exe,0,0.0,20:19:37,20:19:37,2023-07-27
Code.exe,0,0.0166665762662888,20:19:37,20:19:38,2023-07-27
Code.exe,0,0.0166672468185425,20:19:38,20:19:39,2023-07-27
Code.exe,1,0.0166665762662888,20:19:39,20:19:40,2023-07-27
Code.exe,0,0.0166665762662888,20:19:40,20:19:41,2023-07-27
Code.exe,0,0.0,20:19:41,20:19:41,2023-07-27
Code.exe,0,0.0166665762662888,20:19:41,20:19:42,2023-07-27
electron.exe,0,0.0,20:19:42,20:19:42,2023-07-27
electron.exe,0,0.0166665762662888,20:19:42,20:19:43,2023-07-27
electron.exe,2,0.0166665762662888,20:19:43,20:19:44,2023-07-27
electron.exe,1,0.0333338230848312,20:19:44,20:19:46,2023-07-27
whale.exe,28,0.88333323597908,20:19:46,20:20:39,2023-07-27
whale.exe,0,0.0333331525325775,20:20:39,20:20:41,2023-07-27
Code.exe,0,0.299999713897705,20:20:41,20:20:59,2023-07-27
Code.exe,0,0.0,20:20:59,20:20:59,2023-07-27
Code.exe,0,0.0166672468185425,20:20:59,20:21:00,2023-07-27
Code.exe,0,0.0,20:21:00,20:21:00,2023-07-27
Code.exe,1,0.0166665762662888,20:21:00,20:21:01,2023-07-27
Code.exe,10,0.133333280682564,20:21:01,20:21:09,2023-07-27
Code.exe,6,0.066666305065155,20:21:09,20:21:13,2023-07-27
Code.exe,1,0.0,20:21:13,20:21:13,2023-07-27
Code.exe,3,0.05000039935112,20:21:13,20:21:16,2023-07-27
Code.exe,0,0.0,20:21:16,20:21:16,2023-07-27
Code.exe,1,0.0166665762662888,20:21:16,20:21:17,2023-07-27
Code.exe,0,0.0,20:21:17,20:21:17,2023-07-27
Code.exe,0,0.0,20:21:17,20:21:17,2023-07-27
Code.exe,0,0.0,20:21:17,20:21:17,2023-07-27
Code.exe,0,0.0,20:21:17,20:21:17,2023-07-27
Code.exe,0,0.0166665762662888,20:21:17,20:21:18,2023-07-27
Code.exe,0,0.0,20:21:18,20:21:18,2023-07-27
Code.exe,0,0.0,20:21:18,20:21:18,2023-07-27
Code.exe,0,0.0,20:21:18,20:21:18,2023-07-27
Code.exe,1,0.0,20:21:18,20:21:18,2023-07-27
Code.exe,0,0.0,20:21:18,20:21:18,2023-07-27
Code.exe,0,0.0,20:21:18,20:21:18,2023-07-27
Code.exe,0,0.0166665762662888,20:21:18,20:21:19,2023-07-27
Code.exe,0,0.0166665762662888,20:21:19,20:21:20,2023-07-27
Code.exe,0,0.0,20:21:20,20:21:20,2023-07-27
Code.exe,0,0.0,20:21:20,20:21:20,2023-07-27
Code.exe,0,0.0,20:21:20,20:21:20,2023-07-27
Code.exe,0,0.0166665762662888,20:21:20,20:21:21,2023-07-27
Code.exe,0,0.0,20:21:21,20:21:21,2023-07-27
Code.exe,1,0.0,20:21:21,20:21:21,2023-07-27
Code.exe,0,0.0166665762662888,20:21:21,20:21:22,2023-07-27
electron.exe,1,0.0166672468185425,20:21:22,20:21:23,2023-07-27
electron.exe,0,0.0,20:21:23,20:21:23,2023-07-27
electron.exe,0,0.0166665762662888,20:21:23,20:21:24,2023-07-27
electron.exe,0,0.0166665762662888,20:21:24,20:21:25,2023-07-27
electron.exe,0,0.0,20:21:25,20:21:25,2023-07-27
electron.exe,0,0.0,20:21:25,20:21:25,2023-07-27
electron.exe,0,0.0,20:21:25,20:21:25,2023-07-27
electron.exe,1,0.0166665762662888,20:21:25,20:21:26,2023-07-27
Code.exe,0,0.0,20:21:26,20:21:26,2023-07-27
Code.exe,0,0.0666669756174088,20:21:26,20:21:30,2023-07-27
Code.exe,0,0.0166665762662888,20:21:30,20:21:31,2023-07-27
Code.exe,0,0.0333331525325775,20:21:31,20:21:33,2023-07-27
Code.exe,0,0.0,20:21:33,20:21:33,2023-07-27
Code.exe,0,0.0,20:21:33,20:21:33,2023-07-27
Code.exe,1,0.0166665762662888,20:21:33,20:21:34,2023-07-27
Code.exe,3,0.0333331525325775,20:21:34,20:21:36,2023-07-27
Code.exe,0,0.0,20:21:36,20:21:36,2023-07-27
Code.exe,0,0.0,20:21:36,20:21:36,2023-07-27
Code.exe,2,0.0166672468185425,20:21:36,20:21:37,2023-07-27
Code.exe,0,0.0,20:21:37,20:21:37,2023-07-27
Code.exe,0,0.0166665762662888,20:21:37,20:21:38,2023-07-27
Code.exe,0,0.0,20:21:38,20:21:38,2023-07-27
Code.exe,1,0.0166665762662888,20:21:38,20:21:39,2023-07-27
Code.exe,2,0.0333331525325775,20:21:39,20:21:41,2023-07-27
Code.exe,1,0.0166665762662888,20:21:41,20:21:42,2023-07-27
Code.exe,0,0.0166665762662888,20:21:42,20:21:43,2023-07-27
Code.exe,0,0.0,20:21:43,20:21:43,2023-07-27
Code.exe,11,0.316666960716248,20:21:43,20:22:02,2023-07-27
Code.exe,1,0.0166665762662888,20:22:02,20:22:03,2023-07-27
Code.exe,0,0.0166665762662888,20:22:03,20:22:04,2023-07-27
Code.exe,0,0.0,20:22:04,20:22:04,2023-07-27
electron.exe,3,0.0333331525325775,20:22:04,20:22:06,2023-07-27
electron.exe,0,0.0166672468185425,20:22:06,20:22:07,2023-07-27
electron.exe,0,0.0,20:22:07,20:22:07,2023-07-27
electron.exe,0,0.0333331525325775,20:22:07,20:22:09,2023-07-27
Code.exe,0,0.0,20:22:09,20:22:09,2023-07-27
Code.exe,2,0.0499997287988663,20:22:09,20:22:12,2023-07-27
Code.exe,2,0.0166665762662888,20:22:12,20:22:13,2023-07-27
Code.exe,1,0.0166672468185425,20:22:13,20:22:14,2023-07-27
Code.exe,1,0.0166665762662888,20:22:14,20:22:15,2023-07-27
Code.exe,2,0.0166665762662888,20:22:15,20:22:16,2023-07-27
Code.exe,5,0.0833328813314438,20:22:16,20:22:21,2023-07-27
Code.exe,0,0.0166672468185425,20:22:21,20:22:22,2023-07-27
Code.exe,0,0.0,20:22:22,20:22:22,2023-07-27
Code.exe,0,0.0,20:22:22,20:22:22,2023-07-27
Code.exe,0,0.0166665762662888,20:22:22,20:22:23,2023-07-27
Code.exe,5,0.116666704416275,20:22:23,20:22:30,2023-07-27
Code.exe,0,0.0166665762662888,20:22:30,20:22:31,2023-07-27
Code.exe,0,0.0,20:22:31,20:22:31,2023-07-27
Code.exe,0,0.0,20:22:31,20:22:31,2023-07-27
Code.exe,1,0.0,20:22:31,20:22:31,2023-07-27
Code.exe,0,0.0166665762662888,20:22:31,20:22:32,2023-07-27
Code.exe,0,0.0,20:22:32,20:22:32,2023-07-27
Code.exe,0,0.0166665762662888,20:22:32,20:22:33,2023-07-27
Code.exe,0,0.0166665762662888,20:22:33,20:22:34,2023-07-27
Code.exe,2,0.0166665762662888,20:22:34,20:22:35,2023-07-27
Code.exe,0,0.0166665762662888,20:22:35,20:22:36,2023-07-27
Code.exe,0,0.0166672468185425,20:22:36,20:22:37,2023-07-27
Code.exe,0,0.0166665762662888,20:22:37,20:22:38,2023-07-27
Code.exe,8,0.216666162014008,20:22:38,20:22:51,2023-07-27
Code.exe,5,0.0833335518836975,20:22:51,20:22:56,2023-07-27
Code.exe,0,0.0166665762662888,20:22:56,20:22:57,2023-07-27
Code.exe,0,0.0,20:22:57,20:22:57,2023-07-27
Code.exe,0,0.0,20:22:57,20:22:57,2023-07-27
Code.exe,0,0.0333338230848312,20:22:57,20:22:59,2023-07-27
Code.exe,1,0.0166665762662888,20:22:59,20:23:00,2023-07-27
Code.exe,2,0.0499997287988663,20:23:00,20:23:03,2023-07-27
Code.exe,1,0.0,20:23:03,20:23:03,2023-07-27
Code.exe,6,0.0666669756174088,20:23:03,20:23:07,2023-07-27
Code.exe,0,0.0166665762662888,20:23:07,20:23:08,2023-07-27
Code.exe,0,0.0,20:23:08,20:23:08,2023-07-27
Code.exe,1,0.0333331525325775,20:23:08,20:23:10,2023-07-27
Code.exe,3,0.0499997287988663,20:23:10,20:23:13,2023-07-27
Code.exe,0,0.0,20:23:13,20:23:13,2023-07-27
Code.exe,1,0.0333338230848312,20:23:13,20:23:15,2023-07-27
Code.exe,0,0.0,20:23:15,20:23:15,2023-07-27
Code.exe,0,0.0,20:23:15,20:23:15,2023-07-27
Code.exe,0,0.0166665762662888,20:23:15,20:23:16,2023-07-27
Code.exe,0,0.0,20:23:16,20:23:16,2023-07-27
Code.exe,0,0.0,20:23:16,20:23:16,2023-07-27
Code.exe,0,0.0166665762662888,20:23:16,20:23:17,2023-07-27
Code.exe,1,0.0,20:23:17,20:23:17,2023-07-27
Code.exe,1,0.0333331525325775,20:23:17,20:23:19,2023-07-27
Code.exe,0,0.0,20:23:19,20:23:19,2023-07-27
Code.exe,1,0.0,20:23:19,20:23:19,2023-07-27
Code.exe,0,0.0,20:23:19,20:23:19,2023-07-27
Code.exe,0,0.0166665762662888,20:23:19,20:23:20,2023-07-27
Code.exe,0,0.0333338230848312,20:23:20,20:23:22,2023-07-27
Code.exe,1,0.0,20:23:22,20:23:22,2023-07-27
Code.exe,0,0.0166665762662888,20:23:22,20:23:23,2023-07-27
Code.exe,1,0.0166665762662888,20:23:23,20:23:24,2023-07-27
Code.exe,0,0.0,20:23:24,20:23:24,2023-07-27
Code.exe,0,0.0166665762662888,20:23:24,20:23:25,2023-07-27
Code.exe,0,0.0166665762662888,20:23:25,20:23:26,2023-07-27
Code.exe,1,0.0,20:23:26,20:23:26,2023-07-27
Code.exe,0,0.05000039935112,20:23:26,20:23:29,2023-07-27
Code.exe,0,0.0,20:23:29,20:23:29,2023-07-27
Code.exe,0,0.0,20:23:29,20:23:29,2023-07-27
Code.exe,0,0.0,20:23:29,20:23:29,2023-07-27
Code.exe,0,0.0,20:23:29,20:23:29,2023-07-27
Code.exe,1,0.0166665762662888,20:23:29,20:23:30,2023-07-27
Code.exe,0,0.0,20:23:30,20:23:30,2023-07-27
Code.exe,0,0.0166665762662888,20:23:30,20:23:31,2023-07-27
Code.exe,0,0.0,20:23:31,20:23:31,2023-07-27
Code.exe,0,0.0,20:23:31,20:23:31,2023-07-27
Code.exe,1,0.0833335518836975,20:23:31,20:23:36,2023-07-27
Code.exe,0,0.0,20:23:36,20:23:36,2023-07-27
Code.exe,0,0.0166665762662888,20:23:36,20:23:37,2023-07-27
Code.exe,0,0.0,20:23:37,20:23:37,2023-07-27
Code.exe,0,0.0,20:23:37,20:23:37,2023-07-27
Code.exe,0,0.0,20:23:37,20:23:37,2023-07-27
Code.exe,0,0.0166665762662888,20:23:37,20:23:38,2023-07-27
Code.exe,0,0.0,20:23:38,20:23:38,2023-07-27
Code.exe,0,0.0,20:23:38,20:23:38,2023-07-27
Code.exe,0,0.0,20:23:38,20:23:38,2023-07-27
Code.exe,1,0.0,20:23:38,20:23:38,2023-07-27
Code.exe,0,0.0,20:23:38,20:23:38,2023-07-27
Code.exe,0,0.0166665762662888,20:23:38,20:23:39,2023-07-27
Code.exe,0,0.0,20:23:39,20:23:39,2023-07-27
Code.exe,0,0.0,20:23:39,20:23:39,2023-07-27
Code.exe,0,0.0,20:23:39,20:23:39,2023-07-27
whale.exe,2,0.0833335518836975,20:23:39,20:23:44,2023-07-27
whale.exe,0,0.0,20:23:44,20:23:44,2023-07-27
whale.exe,0,0.0,20:23:44,20:23:44,2023-07-27
whale.exe,1,0.0,20:23:44,20:23:44,2023-07-27
whale.exe,0,0.0,20:23:44,20:23:44,2023-07-27
whale.exe,1,0.0166665762662888,20:23:44,20:23:45,2023-07-27
whale.exe,0,0.0,20:23:45,20:23:45,2023-07-27
whale.exe,0,0.0,20:23:45,20:23:45,2023-07-27
whale.exe,0,0.0,20:23:45,20:23:45,2023-07-27
whale.exe,0,0.0166665762662888,20:23:45,20:23:46,2023-07-27
whale.exe,0,0.0166665762662888,20:23:46,20:23:47,2023-07-27
SearchApp.exe,1,0.0,20:23:47,20:23:47,2023-07-27
SearchApp.exe,0,0.0166665762662888,20:23:47,20:23:48,2023-07-27
SearchApp.exe,0,0.0,20:23:48,20:23:48,2023-07-27
explorer.exe,0,0.0,20:23:48,20:23:48,2023-07-27
explorer.exe,0,0.0,20:23:48,20:23:48,2023-07-27
explorer.exe,0,0.0333331525325775,20:23:48,20:23:50,2023-07-27
explorer.exe,0,0.0,20:23:50,20:23:50,2023-07-27
explorer.exe,0,0.0,20:23:50,20:23:50,2023-07-27
explorer.exe,2,0.0166672468185425,20:23:50,20:23:51,2023-07-27
chrome.exe,1,0.0166665762662888,20:23:51,20:23:52,2023-07-27
chrome.exe,0,0.0166665762662888,20:23:52,20:23:53,2023-07-27
chrome.exe,1,0.0166665762662888,20:23:53,20:23:54,2023-07-27
whale.exe,0,0.0,20:23:54,20:23:54,2023-07-27
whale.exe,0,0.0,20:23:54,20:23:54,2023-07-27
whale.exe,0,0.0,20:23:54,20:23:54,2023-07-27
whale.exe,0,0.0166665762662888,20:23:54,20:23:55,2023-07-27
whale.exe,0,0.0,20:23:55,20:23:55,2023-07-27
whale.exe,0,0.0,20:23:55,20:23:55,2023-07-27
whale.exe,0,0.0,20:23:55,20:23:55,2023-07-27
whale.exe,1,0.0333331525325775,20:23:55,20:23:57,2023-07-27
chrome.exe,0,0.0,20:23:57,20:23:57,2023-07-27
chrome.exe,1,0.0,20:23:57,20:23:57,2023-07-27
chrome.exe,0,0.0,20:23:57,20:23:57,2023-07-27
chrome.exe,0,0.0,20:23:57,20:23:57,2023-07-27
chrome.exe,0,0.0166672468185425,20:23:57,20:23:58,2023-07-27
chrome.exe,1,0.0166665762662888,20:23:58,20:23:59,2023-07-27
whale.exe,0,0.0166665762662888,20:23:59,20:24:00,2023-07-27
whale.exe,0,0.0,20:24:00,20:24:00,2023-07-27
whale.exe,0,0.0,20:24:00,20:24:00,2023-07-27
whale.exe,0,0.0,20:24:00,20:24:00,2023-07-27
whale.exe,0,0.0166665762662888,20:24:00,20:24:01,2023-07-27
whale.exe,1,0.0166665762662888,20:24:01,20:24:02,2023-07-27
whale.exe,0,0.0166665762662888,20:24:02,20:24:03,2023-07-27
whale.exe,1,0.0166665762662888,20:24:03,20:24:04,2023-07-27
whale.exe,0,0.0,20:24:04,20:24:04,2023-07-27
whale.exe,0,0.0166665762662888,20:24:04,20:24:05,2023-07-27
whale.exe,0,0.0,20:24:05,20:24:05,2023-07-27
whale.exe,0,0.0,20:24:05,20:24:05,2023-07-27
whale.exe,0,0.0,20:24:05,20:24:05,2023-07-27
whale.exe,0,0.0,20:24:05,20:24:05,2023-07-27
whale.exe,0,0.0333338230848312,20:24:05,20:24:07,2023-07-27
whale.exe,0,0.0166665762662888,20:24:07,20:24:08,2023-07-27
whale.exe,0,0.0,20:24:08,20:24:08,2023-07-27
whale.exe,0,0.0,20:24:08,20:24:08,2023-07-27
whale.exe,0,0.0166665762662888,20:24:08,20:24:09,2023-07-27
whale.exe,0,0.0,20:24:09,20:24:09,2023-07-27
whale.exe,0,0.0,20:24:09,20:24:09,2023-07-27
explorer.exe,0,0.0,20:24:09,20:24:09,2023-07-27
explorer.exe,0,0.0,20:24:09,20:24:09,2023-07-27
explorer.exe,0,0.0166665762662888,20:24:09,20:24:10,2023-07-27
ShellExperienceHost.exe,0,0.0,20:24:10,20:24:10,2023-07-27
ShellExperienceHost.exe,1,0.0,20:24:10,20:24:10,2023-07-27
ShellExperienceHost.exe,0,0.0166665762662888,20:24:10,20:24:11,2023-07-27
ShellExperienceHost.exe,0,0.0,20:24:11,20:24:11,2023-07-27
ShellExperienceHost.exe,0,0.0,20:24:11,20:24:11,2023-07-27
ShellExperienceHost.exe,0,0.383333265781403,20:24:11,20:24:34,2023-07-27
ShellExperienceHost.exe,0,0.0166672468185425,20:24:34,20:24:35,2023-07-27
ShellExperienceHost.exe,1,0.0499997287988663,20:24:35,20:24:38,2023-07-27
ShellExperienceHost.exe,0,0.0,20:24:38,20:24:38,2023-07-27
ShellExperienceHost.exe,0,0.0166665762662888,20:24:38,20:24:39,2023-07-27
ShellExperienceHost.exe,0,0.0,20:24:39,20:24:39,2023-07-27
ShellExperienceHost.exe,0,0.0,20:24:39,20:24:39,2023-07-27
ShellExperienceHost.exe,0,0.0499997287988663,20:24:39,20:24:42,2023-07-27
whale.exe,1,0.0166672468185425,20:24:42,20:24:43,2023-07-27
Code.exe,0,0.0166665762662888,20:24:43,20:24:44,2023-07-27
Code.exe,0,0.0,20:24:44,20:24:44,2023-07-27
Code.exe,1,0.0166665762662888,20:24:44,20:24:45,2023-07-27
Code.exe,0,0.0,20:24:45,20:24:45,2023-07-27
Code.exe,0,0.0166665762662888,20:24:45,20:24:46,2023-07-27
Code.exe,1,0.0,20:24:46,20:24:46,2023-07-27
Code.exe,0,0.0,20:24:46,20:24:46,2023-07-27
Code.exe,0,0.0,20:24:46,20:24:46,2023-07-27
Code.exe,0,0.0166665762662888,20:24:46,20:24:47,2023-07-27
Code.exe,0,0.0,20:24:47,20:24:47,2023-07-27
Code.exe,0,0.0,20:24:47,20:24:47,2023-07-27
Code.exe,0,0.0,20:24:47,20:24:47,2023-07-27
Code.exe,1,0.05000039935112,20:24:47,20:24:50,2023-07-27
Code.exe,0,0.0,20:24:50,20:24:50,2023-07-27
Code.exe,0,0.0166665762662888,20:24:50,20:24:51,2023-07-27
Code.exe,2,0.066666305065155,20:24:51,20:24:55,2023-07-27
Code.exe,1,0.0,20:24:55,20:24:55,2023-07-27
Code.exe,0,0.0,20:24:55,20:24:55,2023-07-27
Code.exe,0,0.0166665762662888,20:24:55,20:24:56,2023-07-27
Code.exe,0,0.0,20:24:56,20:24:56,2023-07-27
Code.exe,0,0.0333338230848312,20:24:56,20:24:58,2023-07-27
Code.exe,0,0.0,20:24:58,20:24:58,2023-07-27
Code.exe,0,0.0333331525325775,20:24:58,20:25:00,2023-07-27
Code.exe,1,0.0333331525325775,20:25:00,20:25:02,2023-07-27
Code.exe,0,0.0166665762662888,20:25:02,20:25:03,2023-07-27
Code.exe,0,0.0166665762662888,20:25:03,20:25:04,2023-07-27
Code.exe,0,0.0,20:25:04,20:25:04,2023-07-27
Code.exe,0,0.0166672468185425,20:25:04,20:25:05,2023-07-27
Code.exe,0,0.0,20:25:05,20:25:05,2023-07-27
Code.exe,0,0.0333331525325775,20:25:05,20:25:07,2023-07-27
Code.exe,0,0.0,20:25:07,20:25:07,2023-07-27
Code.exe,0,0.0,20:25:07,20:25:07,2023-07-27
Code.exe,1,0.0,20:25:07,20:25:07,2023-07-27
Code.exe,0,0.0166665762662888,20:25:07,20:25:08,2023-07-27
Code.exe,0,0.0,20:25:08,20:25:08,2023-07-27
Code.exe,0,0.0,20:25:08,20:25:08,2023-07-27
Code.exe,0,0.0,20:25:08,20:25:08,2023-07-27
Code.exe,0,0.0166665762662888,20:25:08,20:25:09,2023-07-27
Code.exe,0,0.0,20:25:09,20:25:09,2023-07-27
Code.exe,2,0.0333331525325775,20:25:09,20:25:11,2023-07-27
Code.exe,0,0.0,20:25:11,20:25:11,2023-07-27
Code.exe,0,0.0,20:25:11,20:25:11,2023-07-27
Code.exe,0,0.0,20:25:11,20:25:11,2023-07-27
Code.exe,0,0.0166672468185425,20:25:11,20:25:12,2023-07-27
Code.exe,7,0.166666433215141,20:25:12,20:25:22,2023-07-27
Code.exe,0,0.0,20:25:22,20:25:22,2023-07-27
Code.exe,0,0.0166665762662888,20:25:22,20:25:23,2023-07-27
Code.exe,0,0.0,20:25:23,20:25:23,2023-07-27
Code.exe,0,0.0166665762662888,20:25:23,20:25:24,2023-07-27
Code.exe,1,0.0166665762662888,20:25:24,20:25:25,2023-07-27
Code.exe,0,0.0,20:25:25,20:25:25,2023-07-27
Code.exe,0,0.0166665762662888,20:25:25,20:25:26,2023-07-27
Code.exe,0,0.0,20:25:26,20:25:26,2023-07-27
Code.exe,0,0.0166672468185425,20:25:26,20:25:27,2023-07-27
Code.exe,3,0.066666305065155,20:25:27,20:25:31,2023-07-27
Code.exe,0,0.0,20:25:31,20:25:31,2023-07-27
Code.exe,1,0.0499997287988663,20:25:31,20:25:34,2023-07-27
Code.exe,2,0.0333338230848312,20:25:34,20:25:36,2023-07-27
Code.exe,2,0.0333331525325775,20:25:36,20:25:38,2023-07-27
Code.exe,0,0.0,20:25:38,20:25:38,2023-07-27
Code.exe,1,0.0166665762662888,20:25:38,20:25:39,2023-07-27
Code.exe,0,0.0,20:25:39,20:25:39,2023-07-27
Code.exe,0,0.0,20:25:39,20:25:39,2023-07-27
Code.exe,3,0.0666669756174088,20:25:39,20:25:43,2023-07-27
Code.exe,2,0.0333331525325775,20:25:43,20:25:45,2023-07-27
Code.exe,2,0.0499997287988663,20:25:45,20:25:48,2023-07-27
Code.exe,0,0.0,20:25:48,20:25:48,2023-07-27
Code.exe,1,0.0333338230848312,20:25:48,20:25:50,2023-07-27
Code.exe,3,0.149999856948853,20:25:50,20:25:59,2023-07-27
Code.exe,0,0.0,20:25:59,20:25:59,2023-07-27
Code.exe,2,0.0333331525325775,20:25:59,20:26:01,2023-07-27
Code.exe,4,0.116666704416275,20:26:01,20:26:08,2023-07-27
Code.exe,0,0.0166665762662888,20:26:08,20:26:09,2023-07-27
Code.exe,4,0.0833335518836975,20:26:09,20:26:14,2023-07-27
Code.exe,0,0.0,20:26:14,20:26:14,2023-07-27
Code.exe,1,0.0166665762662888,20:26:14,20:26:15,2023-07-27
Code.exe,0,0.0,20:26:15,20:26:15,2023-07-27
Code.exe,0,0.0166665762662888,20:26:15,20:26:16,2023-07-27
Code.exe,0,0.0,20:26:16,20:26:16,2023-07-27
Code.exe,0,0.0,20:26:16,20:26:16,2023-07-27
Code.exe,0,0.0,20:26:16,20:26:16,2023-07-27
Code.exe,0,0.0,20:26:16,20:26:16,2023-07-27
Code.exe,0,0.0166665762662888,20:26:16,20:26:17,2023-07-27
Code.exe,0,0.0,20:26:17,20:26:17,2023-07-27
Code.exe,0,0.0,20:26:17,20:26:17,2023-07-27
Code.exe,2,0.0833335518836975,20:26:17,20:26:22,2023-07-27
Code.exe,0,0.0,20:26:22,20:26:22,2023-07-27
Code.exe,0,0.0,20:26:22,20:26:22,2023-07-27
Code.exe,0,0.0166665762662888,20:26:22,20:26:23,2023-07-27
Code.exe,1,0.0,20:26:23,20:26:23,2023-07-27
Code.exe,0,0.0,20:26:23,20:26:23,2023-07-27
Code.exe,0,0.0,20:26:23,20:26:23,2023-07-27
Code.exe,1,0.0333331525325775,20:26:23,20:26:25,2023-07-27
Code.exe,4,0.150000527501106,20:26:25,20:26:34,2023-07-27
Code.exe,12,0.383333265781403,20:26:34,20:26:57,2023-07-27
Code.exe,4,0.066666305065155,20:26:57,20:27:01,2023-07-27
Code.exe,0,0.0,20:27:01,20:27:01,2023-07-27
Code.exe,15,0.216666832566261,20:27:01,20:27:14,2023-07-27
Code.exe,1,0.0,20:27:14,20:27:14,2023-07-27
Code.exe,1,0.0333331525325775,20:27:14,20:27:16,2023-07-27
Code.exe,0,0.0166665762662888,20:27:16,20:27:17,2023-07-27
Code.exe,0,0.0166665762662888,20:27:17,20:27:18,2023-07-27
Code.exe,0,0.0,20:27:18,20:27:18,2023-07-27
Code.exe,1,0.0166672468185425,20:27:18,20:27:19,2023-07-27
Code.exe,1,0.0499997287988663,20:27:19,20:27:22,2023-07-27
Code.exe,2,0.0833335518836975,20:27:22,20:27:27,2023-07-27
Code.exe,0,0.0,20:27:27,20:27:27,2023-07-27
Code.exe,13,0.41666641831398,20:27:27,20:27:52,2023-07-27
Code.exe,0,0.0,20:27:52,20:27:52,2023-07-27
Code.exe,0,0.0166665762662888,20:27:52,20:27:53,2023-07-27
Code.exe,0,0.0,20:27:53,20:27:53,2023-07-27
Code.exe,0,0.0166665762662888,20:27:53,20:27:54,2023-07-27
Code.exe,0,0.0,20:27:54,20:27:54,2023-07-27
Code.exe,2,0.05000039935112,20:27:54,20:27:57,2023-07-27
Code.exe,0,0.0166665762662888,20:27:57,20:27:58,2023-07-27
Code.exe,0,0.0,20:27:58,20:27:58,2023-07-27
Code.exe,6,0.133333280682564,20:27:58,20:28:06,2023-07-27
Code.exe,1,0.0166665762662888,20:28:06,20:28:07,2023-07-27
Code.exe,1,0.0166665762662888,20:28:07,20:28:08,2023-07-27
Code.exe,6,0.183333680033684,20:28:08,20:28:19,2023-07-27
Code.exe,0,0.0,20:28:19,20:28:19,2023-07-27
Code.exe,1,0.0166665762662888,20:28:19,20:28:20,2023-07-27
KakaoTalk.exe,0,0.0333331525325775,20:28:20,20:28:22,2023-07-27
Code.exe,0,0.0,20:28:22,20:28:22,2023-07-27
Code.exe,0,0.0333331525325775,20:28:22,20:28:24,2023-07-27
Code.exe,1,0.0666669756174088,20:28:24,20:28:28,2023-07-27
Code.exe,0,0.0166665762662888,20:28:28,20:28:29,2023-07-27
Code.exe,0,0.0,20:28:29,20:28:29,2023-07-27
